transaction_id,customer_id,amount,transaction_type,transaction_date,status,segment,account_created_date,tx_hour,tx_day_of_week,account_age_days,is_high_value
501,56,4480.37,CREDIT,2025-12-01 02:17:01,PROCESSED,CORPORATE,2025-11-05,2,0,26,1
502,25,2028.12,TRANSFER,2025-05-17 13:59:50,PROCESSED,CORPORATE,2022-07-19,13,5,1033,1
503,82,4149.16,TRANSFER,2026-01-26 09:16:14,PROCESSED,RETAIL,2024-01-31,9,0,726,1
504,74,3939.0,CREDIT,2026-02-09 04:59:19,PROCESSED,SME,2022-03-28,4,0,1414,1
505,89,4907.01,CREDIT,2025-03-08 13:40:10,PROCESSED,CORPORATE,2021-08-16,13,5,1300,1
506,67,383.57,DEBIT,2025-06-06 16:13:07,PENDING,RETAIL,2021-10-13,16,4,1332,0
507,78,1317.57,DEBIT,2025-05-20 06:27:02,FAILED,SME,2021-07-22,6,1,1398,1
508,88,4935.41,CREDIT,2025-03-26 03:04:13,PENDING,RETAIL,2021-07-17,3,2,1348,1
509,48,1020.79,CREDIT,2025-08-26 00:07:35,PROCESSED,SME,2023-05-16,0,1,833,1
510,89,2716.1,DEBIT,2025-08-24 05:29:38,PROCESSED,CORPORATE,2021-08-16,5,6,1469,1
511,94,4920.71,CREDIT,2025-05-31 08:39:24,PROCESSED,CORPORATE,2024-06-15,8,5,350,1
512,87,4917.82,CREDIT,2025-11-11 14:44:55,PROCESSED,CORPORATE,2022-02-03,14,1,1377,1
513,34,1256.93,TRANSFER,2025-04-18 11:37:18,PROCESSED,RETAIL,2025-09-02,11,4,-137,1
514,62,1750.23,DEBIT,2025-10-03 13:36:19,PROCESSED,RETAIL,2024-12-05,13,4,302,1
515,61,4623.94,DEBIT,2025-07-17 19:29:25,PROCESSED,SME,2025-11-05,19,3,-111,1
516,96,3434.61,DEBIT,2025-04-10 02:16:54,PROCESSED,CORPORATE,2023-05-21,2,3,690,1
517,19,2633.29,DEBIT,2026-01-29 07:14:34,PROCESSED,SME,2025-06-06,7,3,237,1
518,35,97.4,CREDIT,2025-10-03 15:37:35,PROCESSED,SME,2025-02-12,15,4,233,0
519,67,1293.4,DEBIT,2025-12-01 05:38:04,PROCESSED,RETAIL,2021-10-13,5,0,1510,1
520,64,1724.02,TRANSFER,2025-03-02 15:05:13,PROCESSED,CORPORATE,2025-07-06,15,6,-126,1
521,79,2981.66,TRANSFER,2025-09-16 08:25:03,PROCESSED,SME,2024-04-25,8,1,509,1
522,39,651.89,DEBIT,2025-05-31 05:38:17,PROCESSED,CORPORATE,2024-02-19,5,5,467,1
523,17,1166.1,CREDIT,2025-12-28 09:37:38,PENDING,RETAIL,2022-01-30,9,6,1428,1
524,64,772.79,DEBIT,2025-10-06 17:37:11,PENDING,CORPORATE,2025-07-06,17,0,92,1
525,9,4252.7,TRANSFER,2025-05-26 14:55:52,PROCESSED,RETAIL,2024-02-20,14,0,461,1
526,34,2520.25,CREDIT,2025-11-14 02:21:26,PENDING,RETAIL,2025-09-02,2,4,73,1
527,4,362.41,DEBIT,2026-01-04 20:08:35,PROCESSED,SME,2021-07-30,20,6,1619,0
528,100,3887.51,DEBIT,2025-07-10 18:39:06,PROCESSED,RETAIL,2023-08-11,18,3,699,1
529,55,4078.45,CREDIT,2025-04-12 03:50:42,PROCESSED,SME,2022-04-15,3,5,1093,1
530,88,648.73,CREDIT,2025-08-21 21:18:22,PROCESSED,RETAIL,2021-07-17,21,3,1496,1
531,91,2518.83,TRANSFER,2025-11-30 15:18:57,PROCESSED,CORPORATE,2025-02-07,15,6,296,1
532,55,2499.05,DEBIT,2025-07-14 16:37:05,PROCESSED,SME,2022-04-15,16,0,1186,1
533,42,3059.41,DEBIT,2025-05-26 17:20:37,PROCESSED,SME,2022-01-30,17,0,1212,1
534,77,2472.11,DEBIT,2026-02-06 18:56:58,PROCESSED,CORPORATE,2023-02-03,18,4,1099,1
535,90,261.13,TRANSFER,2025-06-11 09:51:58,FAILED,CORPORATE,2024-04-18,9,2,419,0
536,39,620.73,CREDIT,2026-01-26 08:23:05,PROCESSED,CORPORATE,2024-02-19,8,0,707,1
537,19,3376.9,DEBIT,2025-10-24 09:11:32,PENDING,SME,2025-06-06,9,4,140,1
538,41,2568.74,TRANSFER,2026-01-25 18:18:36,PROCESSED,RETAIL,2023-10-21,18,6,827,1
539,80,1515.7,CREDIT,2025-04-14 16:28:28,PROCESSED,RETAIL,2021-09-13,16,0,1309,1
540,55,4911.26,DEBIT,2025-02-21 05:28:18,PROCESSED,SME,2022-04-15,5,4,1043,1
541,11,14.7,CREDIT,2025-06-30 04:10:39,PROCESSED,RETAIL,2023-02-12,4,0,869,0
542,53,3213.98,TRANSFER,2025-07-06 01:13:32,PROCESSED,SME,2024-06-05,1,6,396,1
543,34,3059.37,TRANSFER,2025-05-05 06:09:40,PROCESSED,RETAIL,2025-09-02,6,0,-120,1
544,4,2086.92,DEBIT,2025-11-20 16:47:43,PROCESSED,SME,2021-07-30,16,3,1574,1
545,54,32.15,DEBIT,2025-10-01 20:53:33,PROCESSED,RETAIL,2023-12-07,20,2,664,0
546,40,1030.19,DEBIT,2025-03-15 02:43:04,PROCESSED,SME,2023-09-17,2,5,545,1
547,72,2030.24,DEBIT,2025-05-24 06:14:52,PROCESSED,RETAIL,2023-11-25,6,5,546,1
548,82,2468.47,TRANSFER,2026-01-19 20:28:53,PROCESSED,RETAIL,2024-01-31,20,0,719,1
549,6,2198.63,TRANSFER,2025-09-15 16:20:06,PROCESSED,SME,2021-09-12,16,0,1464,1
550,32,1111.69,DEBIT,2025-03-11 22:21:19,PROCESSED,CORPORATE,2025-04-09,22,1,-29,1
551,55,4709.54,DEBIT,2026-02-06 18:28:04,PROCESSED,SME,2022-04-15,18,4,1393,1
552,9,4879.17,CREDIT,2025-03-09 07:55:06,PROCESSED,RETAIL,2024-02-20,7,6,383,1
553,28,2743.85,TRANSFER,2026-01-07 02:31:14,PROCESSED,RETAIL,2022-01-12,2,2,1456,1
554,84,2024.16,TRANSFER,2025-08-26 16:33:20,FAILED,CORPORATE,2025-03-26,16,1,153,1
555,78,981.5,DEBIT,2025-05-17 16:02:37,PROCESSED,SME,2021-07-22,16,5,1395,1
556,4,3872.54,TRANSFER,2025-12-07 10:19:31,PROCESSED,SME,2021-07-30,10,6,1591,1
557,95,4674.84,DEBIT,2025-03-09 00:10:56,PROCESSED,RETAIL,2023-09-11,0,6,545,1
558,35,3104.87,DEBIT,2025-06-17 19:54:39,PROCESSED,SME,2025-02-12,19,1,125,1
559,25,1377.95,CREDIT,2025-09-14 15:36:39,FAILED,CORPORATE,2022-07-19,15,6,1153,1
560,55,4803.74,TRANSFER,2025-02-10 18:06:37,PROCESSED,SME,2022-04-15,18,0,1032,1
561,63,1043.28,CREDIT,2025-07-28 20:53:34,PROCESSED,SME,2021-04-24,20,0,1556,1
562,31,4903.78,CREDIT,2025-11-22 13:53:31,PROCESSED,SME,2021-09-16,13,5,1528,1
563,14,3261.84,TRANSFER,2025-04-05 18:49:05,PROCESSED,RETAIL,2022-03-14,18,5,1118,1
564,92,3940.39,TRANSFER,2025-12-10 19:54:48,PROCESSED,RETAIL,2025-07-13,19,2,150,1
565,14,3436.78,TRANSFER,2026-01-01 22:10:13,PROCESSED,RETAIL,2022-03-14,22,3,1389,1
566,31,741.3,DEBIT,2026-01-06 00:16:32,PROCESSED,SME,2021-09-16,0,1,1573,1
567,19,3857.64,CREDIT,2025-08-04 06:39:50,PROCESSED,SME,2025-06-06,6,0,59,1
568,6,1076.44,DEBIT,2026-01-06 00:51:32,PROCESSED,SME,2021-09-12,0,1,1577,1
569,65,2143.32,CREDIT,2025-04-25 06:16:47,PROCESSED,CORPORATE,2024-07-20,6,4,279,1
570,15,3992.82,DEBIT,2025-08-20 02:18:52,PROCESSED,SME,2022-12-01,2,2,993,1
571,40,3806.03,DEBIT,2026-02-02 09:09:08,PROCESSED,SME,2023-09-17,9,0,869,1
572,55,1841.57,CREDIT,2025-07-31 12:06:18,PROCESSED,SME,2022-04-15,12,3,1203,1
573,13,510.34,TRANSFER,2025-05-12 05:57:15,PROCESSED,CORPORATE,2023-10-26,5,0,564,1
574,51,2084.16,DEBIT,2025-09-11 11:46:31,PROCESSED,SME,2024-09-28,11,3,348,1
575,63,1295.06,TRANSFER,2025-05-17 07:32:03,PROCESSED,SME,2021-04-24,7,5,1484,1
576,82,1924.96,TRANSFER,2026-01-18 00:25:58,PROCESSED,RETAIL,2024-01-31,0,6,718,1
577,95,2449.61,DEBIT,2025-08-17 12:27:36,PROCESSED,RETAIL,2023-09-11,12,6,706,1
578,26,1765.65,DEBIT,2025-08-24 00:24:52,FAILED,SME,2022-08-16,0,6,1104,1
579,19,3410.7,CREDIT,2025-02-28 23:07:39,PROCESSED,SME,2025-06-06,23,4,-98,1
580,42,4175.04,CREDIT,2025-03-11 03:50:00,PROCESSED,SME,2022-01-30,3,1,1136,1
581,43,2732.45,DEBIT,2025-06-19 20:51:03,FAILED,CORPORATE,2023-04-05,20,3,806,1
582,98,2500.57,TRANSFER,2026-02-04 21:46:57,PROCESSED,SME,2025-01-22,21,2,378,1
583,59,1808.15,DEBIT,2025-05-27 20:26:25,PROCESSED,RETAIL,2023-07-06,20,1,691,1
584,42,3725.08,CREDIT,2025-11-30 22:31:05,PROCESSED,SME,2022-01-30,22,6,1400,1
585,38,4507.92,TRANSFER,2025-04-05 23:26:03,PROCESSED,CORPORATE,2023-01-31,23,5,795,1
586,23,1394.81,CREDIT,2025-03-27 21:16:37,FAILED,SME,2025-08-13,21,3,-139,1
587,85,3887.23,CREDIT,2025-11-22 05:59:21,PROCESSED,SME,2023-11-17,5,5,736,1
588,62,670.09,TRANSFER,2025-05-07 19:43:05,PROCESSED,RETAIL,2024-12-05,19,2,153,1
589,85,4730.02,DEBIT,2025-04-26 19:36:49,PROCESSED,SME,2023-11-17,19,5,526,1
590,67,4911.1,DEBIT,2025-07-16 18:21:17,PROCESSED,RETAIL,2021-10-13,18,2,1372,1
591,97,2309.66,TRANSFER,2025-08-25 16:48:58,PROCESSED,RETAIL,2021-09-02,16,0,1453,1
592,81,4226.98,CREDIT,2025-10-04 22:05:50,PROCESSED,SME,2024-06-20,22,5,471,1
593,76,695.28,TRANSFER,2025-10-13 00:14:43,PROCESSED,CORPORATE,2021-07-22,0,0,1544,1
594,42,3814.58,CREDIT,2026-01-01 06:30:12,PROCESSED,SME,2022-01-30,6,3,1432,1
595,15,2117.67,CREDIT,2025-05-12 19:31:55,PROCESSED,SME,2022-12-01,19,0,893,1
596,99,4675.34,TRANSFER,2025-02-16 02:24:23,PROCESSED,CORPORATE,2024-07-15,2,6,216,1
597,8,2113.81,CREDIT,2025-08-09 02:12:09,PROCESSED,SME,2025-02-26,2,5,164,1
598,85,3030.83,DEBIT,2025-10-19 01:22:57,PROCESSED,SME,2023-11-17,1,6,702,1
599,35,2722.79,CREDIT,2025-10-01 00:00:46,PROCESSED,SME,2025-02-12,0,2,231,1
600,89,3598.13,TRANSFER,2025-07-02 17:26:26,PROCESSED,CORPORATE,2021-08-16,17,2,1416,1
601,28,240.88,CREDIT,2025-02-26 16:36:39,PROCESSED,RETAIL,2022-01-12,16,2,1141,0
602,83,4670.92,CREDIT,2026-01-26 12:54:48,PROCESSED,CORPORATE,2023-09-18,12,0,861,1
603,39,2105.59,CREDIT,2025-02-10 23:51:13,PROCESSED,CORPORATE,2024-02-19,23,0,357,1
604,1,3519.8,TRANSFER,2025-02-14 10:12:27,PROCESSED,SME,2026-01-26,10,4,-346,1
605,4,4098.52,TRANSFER,2026-02-04 19:59:44,PROCESSED,SME,2021-07-30,19,2,1650,1
606,61,493.61,CREDIT,2025-04-24 11:28:22,PROCESSED,SME,2025-11-05,11,3,-195,0
607,21,4863.64,DEBIT,2025-08-29 21:02:28,PROCESSED,CORPORATE,2024-01-30,21,4,577,1
608,69,3529.19,DEBIT,2026-01-16 17:15:15,PROCESSED,RETAIL,2021-10-19,17,4,1550,1
609,41,1893.69,CREDIT,2025-02-26 15:33:38,PROCESSED,RETAIL,2023-10-21,15,2,494,1
610,69,1507.03,CREDIT,2025-12-15 09:17:42,PROCESSED,RETAIL,2021-10-19,9,0,1518,1
611,18,4467.61,CREDIT,2025-10-28 12:49:32,PROCESSED,RETAIL,2025-03-25,12,1,217,1
612,27,3373.48,DEBIT,2025-11-27 04:34:21,PROCESSED,SME,2023-03-01,4,3,1002,1
613,34,1571.96,TRANSFER,2025-09-16 05:33:04,PROCESSED,RETAIL,2025-09-02,5,1,14,1
614,43,615.04,DEBIT,2025-03-24 08:18:38,PROCESSED,CORPORATE,2023-04-05,8,0,719,1
615,99,2322.91,CREDIT,2025-09-17 08:30:32,PROCESSED,CORPORATE,2024-07-15,8,2,429,1
616,76,2947.52,TRANSFER,2025-04-06 12:36:37,PROCESSED,CORPORATE,2021-07-22,12,6,1354,1
617,89,378.85,DEBIT,2025-03-02 02:38:38,FAILED,CORPORATE,2021-08-16,2,6,1294,0
618,29,3478.92,CREDIT,2025-11-01 06:18:48,PROCESSED,RETAIL,2024-11-30,6,5,336,1
619,71,1810.73,TRANSFER,2025-05-19 22:58:44,PROCESSED,CORPORATE,2024-12-09,22,0,161,1
620,40,3182.96,DEBIT,2025-10-04 20:14:23,PROCESSED,SME,2023-09-17,20,5,748,1
621,54,2948.18,CREDIT,2025-11-11 04:56:23,PROCESSED,RETAIL,2023-12-07,4,1,705,1
622,43,1420.49,DEBIT,2025-07-15 21:47:22,PROCESSED,CORPORATE,2023-04-05,21,1,832,1
623,33,2008.04,CREDIT,2025-07-19 14:13:07,PROCESSED,SME,2025-06-23,14,5,26,1
624,92,126.26,CREDIT,2025-10-11 00:28:25,PROCESSED,RETAIL,2025-07-13,0,5,90,0
625,60,1226.2,TRANSFER,2025-05-18 13:41:13,PROCESSED,RETAIL,2024-02-05,13,6,468,1
626,4,1826.54,TRANSFER,2025-09-08 07:08:51,PROCESSED,SME,2021-07-30,7,0,1501,1
627,63,1912.99,CREDIT,2025-09-04 21:57:26,PENDING,SME,2021-04-24,21,3,1594,1
628,35,2268.66,TRANSFER,2025-07-11 08:17:41,PROCESSED,SME,2025-02-12,8,4,149,1
629,99,1826.87,TRANSFER,2025-10-23 05:50:29,PROCESSED,CORPORATE,2024-07-15,5,3,465,1
630,25,1247.98,CREDIT,2025-03-08 13:20:17,PROCESSED,CORPORATE,2022-07-19,13,5,963,1
631,81,3961.58,DEBIT,2025-02-25 06:44:23,PROCESSED,SME,2024-06-20,6,1,250,1
632,30,3361.4,TRANSFER,2026-01-12 01:48:10,PROCESSED,SME,2022-04-16,1,0,1367,1
633,59,1343.7,TRANSFER,2025-07-15 13:08:29,PROCESSED,RETAIL,2023-07-06,13,1,740,1
634,69,3626.08,DEBIT,2025-05-20 01:27:22,PROCESSED,RETAIL,2021-10-19,1,1,1309,1
635,56,4270.51,CREDIT,2025-07-02 12:01:52,PROCESSED,CORPORATE,2025-11-05,12,2,-126,1
636,52,48.99,DEBIT,2025-12-29 19:17:18,PROCESSED,SME,2023-08-24,19,0,858,0
637,69,2408.53,DEBIT,2025-04-12 17:46:35,PROCESSED,RETAIL,2021-10-19,17,5,1271,1
638,7,4574.18,CREDIT,2025-08-09 20:28:05,PROCESSED,RETAIL,2023-12-04,20,5,614,1
639,72,2817.03,TRANSFER,2025-03-24 21:53:47,PROCESSED,RETAIL,2023-11-25,21,0,485,1
640,37,1561.9,DEBIT,2025-12-02 01:01:53,PROCESSED,RETAIL,2021-04-09,1,1,1698,1
641,21,621.11,CREDIT,2025-11-11 17:52:29,PROCESSED,CORPORATE,2024-01-30,17,1,651,1
642,26,1099.23,TRANSFER,2025-03-01 18:42:00,PROCESSED,SME,2022-08-16,18,5,928,1
643,32,922.57,DEBIT,2025-05-16 23:25:40,PROCESSED,CORPORATE,2025-04-09,23,4,37,1
644,2,2238.98,TRANSFER,2026-01-27 22:47:45,PROCESSED,RETAIL,2022-11-16,22,1,1168,1
645,62,4089.29,CREDIT,2025-10-05 03:58:02,PROCESSED,RETAIL,2024-12-05,3,6,304,1
646,75,1740.54,CREDIT,2025-10-31 08:18:28,PROCESSED,RETAIL,2021-07-28,8,4,1556,1
647,46,2179.02,CREDIT,2025-06-14 05:51:28,PROCESSED,RETAIL,2024-09-30,5,5,257,1
648,72,2279.12,CREDIT,2025-08-12 21:27:30,PROCESSED,RETAIL,2023-11-25,21,1,626,1
649,50,4984.68,DEBIT,2025-02-20 15:40:02,FAILED,CORPORATE,2024-10-14,15,3,129,1
650,71,1003.11,TRANSFER,2025-05-04 14:30:14,PROCESSED,CORPORATE,2024-12-09,14,6,146,1
651,75,849.09,DEBIT,2025-02-25 17:12:57,PROCESSED,RETAIL,2021-07-28,17,1,1308,1
652,37,1608.69,CREDIT,2025-05-02 21:24:48,PROCESSED,RETAIL,2021-04-09,21,4,1484,1
653,11,3078.52,DEBIT,2025-08-29 22:55:12,PROCESSED,RETAIL,2023-02-12,22,4,929,1
654,61,3191.29,TRANSFER,2025-03-28 16:56:05,PROCESSED,SME,2025-11-05,16,4,-222,1
655,52,1363.32,DEBIT,2025-09-27 09:18:59,PROCESSED,SME,2023-08-24,9,5,765,1
656,34,2491.53,DEBIT,2025-05-22 00:50:44,FAILED,RETAIL,2025-09-02,0,3,-103,1
657,88,3792.25,DEBIT,2025-02-23 23:25:01,PROCESSED,RETAIL,2021-07-17,23,6,1317,1
658,67,1916.24,DEBIT,2025-05-04 02:21:48,PROCESSED,RETAIL,2021-10-13,2,6,1299,1
659,23,693.12,TRANSFER,2025-03-30 22:51:13,PROCESSED,SME,2025-08-13,22,6,-136,1
660,63,3567.95,TRANSFER,2025-04-17 08:18:52,PROCESSED,SME,2021-04-24,8,3,1454,1
661,32,975.1,TRANSFER,2025-06-25 09:57:38,PROCESSED,CORPORATE,2025-04-09,9,2,77,1
662,16,4561.23,CREDIT,2025-05-11 09:30:25,PROCESSED,CORPORATE,2023-07-03,9,6,678,1
663,53,4354.19,TRANSFER,2025-12-25 21:55:06,PENDING,SME,2024-06-05,21,3,568,1
664,26,4635.3,TRANSFER,2025-09-25 10:38:31,PROCESSED,SME,2022-08-16,10,3,1136,1
665,64,4649.06,CREDIT,2025-10-26 08:18:24,PENDING,CORPORATE,2025-07-06,8,6,112,1
666,26,204.19,CREDIT,2025-06-13 16:10:20,PROCESSED,SME,2022-08-16,16,4,1032,0
667,15,3632.36,CREDIT,2025-11-12 14:12:13,PROCESSED,SME,2022-12-01,14,2,1077,1
668,51,2794.31,CREDIT,2025-07-06 17:49:06,PROCESSED,SME,2024-09-28,17,6,281,1
669,96,1805.54,TRANSFER,2025-11-04 22:52:36,PROCESSED,CORPORATE,2023-05-21,22,1,898,1
670,56,1400.5,DEBIT,2025-03-21 20:38:41,PENDING,CORPORATE,2025-11-05,20,4,-229,1
671,53,3385.76,DEBIT,2025-10-23 10:13:59,PROCESSED,SME,2024-06-05,10,3,505,1
672,26,2707.55,TRANSFER,2025-02-25 11:58:38,PROCESSED,SME,2022-08-16,11,1,924,1
673,95,280.07,TRANSFER,2025-10-13 06:17:10,PROCESSED,RETAIL,2023-09-11,6,0,763,0
674,61,1235.21,DEBIT,2026-01-18 00:50:32,PROCESSED,SME,2025-11-05,0,6,74,1
675,81,4180.13,DEBIT,2025-09-18 06:58:04,PROCESSED,SME,2024-06-20,6,3,455,1
676,81,1320.99,DEBIT,2026-02-08 22:10:44,PROCESSED,SME,2024-06-20,22,6,598,1
677,27,1644.18,DEBIT,2026-01-11 19:42:11,PROCESSED,SME,2023-03-01,19,6,1047,1
678,17,3427.99,DEBIT,2025-09-23 03:14:38,PROCESSED,RETAIL,2022-01-30,3,1,1332,1
679,24,821.86,TRANSFER,2026-02-03 14:36:00,PROCESSED,RETAIL,2024-11-09,14,1,451,1
680,70,4091.59,DEBIT,2025-03-14 00:25:30,PROCESSED,SME,2025-04-12,0,4,-29,1
681,28,2619.11,CREDIT,2025-12-04 01:44:19,PROCESSED,RETAIL,2022-01-12,1,3,1422,1
682,32,2071.82,DEBIT,2025-06-16 07:57:00,PROCESSED,CORPORATE,2025-04-09,7,0,68,1
683,27,3684.89,CREDIT,2025-02-15 08:11:10,PROCESSED,SME,2023-03-01,8,5,717,1
684,80,2033.17,CREDIT,2025-07-07 11:05:41,PROCESSED,RETAIL,2021-09-13,11,0,1393,1
685,97,1920.22,DEBIT,2025-05-29 20:10:02,PROCESSED,RETAIL,2021-09-02,20,3,1365,1
686,98,2510.31,CREDIT,2025-07-14 07:05:08,PROCESSED,SME,2025-01-22,7,0,173,1
687,81,4890.98,CREDIT,2025-04-05 16:08:50,PROCESSED,SME,2024-06-20,16,5,289,1
688,29,795.43,CREDIT,2025-11-30 05:52:08,PROCESSED,RETAIL,2024-11-30,5,6,365,1
689,80,1700.44,DEBIT,2025-03-24 08:58:08,PROCESSED,RETAIL,2021-09-13,8,0,1288,1
690,3,1392.66,DEBIT,2025-12-18 23:42:21,PROCESSED,SME,2023-08-30,23,3,841,1
691,48,2174.96,CREDIT,2025-04-07 14:00:04,PROCESSED,SME,2023-05-16,14,0,692,1
692,75,1659.58,DEBIT,2025-05-11 19:32:02,PROCESSED,RETAIL,2021-07-28,19,6,1383,1
693,78,574.81,DEBIT,2025-12-15 02:42:28,PROCESSED,SME,2021-07-22,2,0,1607,1
694,33,4052.68,TRANSFER,2025-07-02 04:38:58,PROCESSED,SME,2025-06-23,4,2,9,1
695,34,3368.32,CREDIT,2025-05-19 01:38:31,PROCESSED,RETAIL,2025-09-02,1,0,-106,1
696,63,4231.48,DEBIT,2025-11-02 12:54:03,PROCESSED,SME,2021-04-24,12,6,1653,1
697,51,552.84,CREDIT,2025-09-24 00:23:07,PROCESSED,SME,2024-09-28,0,2,361,1
698,3,2567.03,DEBIT,2025-04-21 05:42:14,PENDING,SME,2023-08-30,5,0,600,1
699,61,3294.73,CREDIT,2025-04-08 13:57:02,PROCESSED,SME,2025-11-05,13,1,-211,1
700,82,125.29,CREDIT,2025-08-28 00:11:37,PROCESSED,RETAIL,2024-01-31,0,3,575,0
701,26,1225.3,CREDIT,2026-02-08 16:56:22,PROCESSED,SME,2022-08-16,16,6,1272,1
702,92,2853.05,DEBIT,2025-12-06 11:02:07,PROCESSED,RETAIL,2025-07-13,11,5,146,1
703,46,3804.47,TRANSFER,2025-06-29 03:44:52,PROCESSED,RETAIL,2024-09-30,3,6,272,1
704,17,482.52,DEBIT,2025-02-27 23:11:50,PROCESSED,RETAIL,2022-01-30,23,3,1124,0
705,99,1129.85,TRANSFER,2025-08-31 11:57:52,PROCESSED,CORPORATE,2024-07-15,11,6,412,1
706,78,4748.37,CREDIT,2025-10-01 23:43:24,PROCESSED,SME,2021-07-22,23,2,1532,1
707,17,936.93,DEBIT,2025-03-16 06:15:10,PROCESSED,RETAIL,2022-01-30,6,6,1141,1
708,48,3133.05,CREDIT,2025-04-24 07:07:58,PROCESSED,SME,2023-05-16,7,3,709,1
709,32,2747.93,DEBIT,2025-10-09 12:35:26,PROCESSED,CORPORATE,2025-04-09,12,3,183,1
710,39,4249.48,TRANSFER,2026-01-26 09:56:57,PROCESSED,CORPORATE,2024-02-19,9,0,707,1
711,10,20.49,DEBIT,2025-07-26 16:03:09,PROCESSED,RETAIL,2021-10-27,16,5,1368,0
712,17,4563.24,DEBIT,2025-12-14 01:55:49,PROCESSED,RETAIL,2022-01-30,1,6,1414,1
713,2,1264.39,DEBIT,2025-07-09 14:30:39,PROCESSED,RETAIL,2022-11-16,14,2,966,1
714,91,756.81,TRANSFER,2025-06-10 09:24:55,PROCESSED,CORPORATE,2025-02-07,9,1,123,1
715,86,1193.56,CREDIT,2025-09-14 03:22:44,PROCESSED,RETAIL,2024-05-14,3,6,488,1
716,52,2886.62,DEBIT,2025-02-19 15:25:26,PROCESSED,SME,2023-08-24,15,2,545,1
717,74,1397.47,DEBIT,2025-07-29 15:23:59,PROCESSED,SME,2022-03-28,15,1,1219,1
718,11,2733.08,TRANSFER,2025-08-29 06:47:17,PENDING,RETAIL,2023-02-12,6,4,929,1
719,39,4076.76,CREDIT,2025-05-01 11:46:31,FAILED,CORPORATE,2024-02-19,11,3,437,1
720,82,862.49,CREDIT,2025-05-17 09:38:35,PROCESSED,RETAIL,2024-01-31,9,5,472,1
721,2,2420.55,DEBIT,2026-01-20 19:42:20,PROCESSED,RETAIL,2022-11-16,19,1,1161,1
722,11,2474.34,TRANSFER,2025-09-26 21:13:51,PROCESSED,RETAIL,2023-02-12,21,4,957,1
723,76,3607.53,TRANSFER,2025-12-18 06:56:24,PROCESSED,CORPORATE,2021-07-22,6,3,1610,1
724,85,606.99,DEBIT,2025-08-25 12:16:08,PROCESSED,SME,2023-11-17,12,0,647,1
725,33,2438.13,TRANSFER,2025-09-29 06:00:38,PROCESSED,SME,2025-06-23,6,0,98,1
726,45,2737.61,TRANSFER,2025-06-07 05:35:47,FAILED,CORPORATE,2021-07-29,5,5,1409,1
727,8,3180.09,TRANSFER,2025-11-27 18:35:11,PROCESSED,SME,2025-02-26,18,3,274,1
728,59,490.53,DEBIT,2025-12-19 12:10:47,PROCESSED,RETAIL,2023-07-06,12,4,897,0
729,54,884.51,DEBIT,2025-10-02 16:55:16,PROCESSED,RETAIL,2023-12-07,16,3,665,1
730,67,3202.67,TRANSFER,2025-10-15 21:50:09,PROCESSED,RETAIL,2021-10-13,21,2,1463,1
731,64,806.54,TRANSFER,2026-01-11 21:11:05,PROCESSED,CORPORATE,2025-07-06,21,6,189,1
732,79,4045.54,TRANSFER,2025-07-27 08:39:44,PROCESSED,SME,2024-04-25,8,6,458,1
733,4,1411.44,CREDIT,2025-07-08 12:03:15,PROCESSED,SME,2021-07-30,12,1,1439,1
734,86,1862.69,CREDIT,2025-10-28 18:08:05,PROCESSED,RETAIL,2024-05-14,18,1,532,1
735,10,4662.56,TRANSFER,2025-11-14 13:09:43,PROCESSED,RETAIL,2021-10-27,13,4,1479,1
736,1,31.53,DEBIT,2025-08-04 14:45:14,PROCESSED,SME,2026-01-26,14,0,-175,0
737,50,4142.42,TRANSFER,2026-01-23 10:14:37,PROCESSED,CORPORATE,2024-10-14,10,4,466,1
738,24,254.96,DEBIT,2025-11-12 19:14:23,PROCESSED,RETAIL,2024-11-09,19,2,368,0
739,80,3048.6,DEBIT,2025-05-22 06:06:05,FAILED,RETAIL,2021-09-13,6,3,1347,1
740,21,3626.61,DEBIT,2025-09-01 20:20:38,PROCESSED,CORPORATE,2024-01-30,20,0,580,1
741,33,382.57,CREDIT,2025-04-26 22:49:31,FAILED,SME,2025-06-23,22,5,-58,0
742,92,1255.13,DEBIT,2026-01-04 03:56:01,PROCESSED,RETAIL,2025-07-13,3,6,175,1
743,26,1193.25,DEBIT,2025-11-14 01:00:08,PROCESSED,SME,2022-08-16,1,4,1186,1
744,52,3146.15,CREDIT,2025-06-05 05:35:53,PROCESSED,SME,2023-08-24,5,3,651,1
745,74,4813.87,DEBIT,2025-11-01 05:29:08,PROCESSED,SME,2022-03-28,5,5,1314,1
746,33,3501.51,CREDIT,2025-03-17 14:03:13,PROCESSED,SME,2025-06-23,14,0,-98,1
747,56,3608.27,CREDIT,2025-09-26 22:16:01,PROCESSED,CORPORATE,2025-11-05,22,4,-40,1
748,72,213.41,DEBIT,2025-10-16 14:28:39,PROCESSED,RETAIL,2023-11-25,14,3,691,0
749,27,2855.7,CREDIT,2025-04-19 23:25:52,PROCESSED,SME,2023-03-01,23,5,780,1
750,65,388.95,CREDIT,2025-04-28 13:38:20,PROCESSED,CORPORATE,2024-07-20,13,0,282,0
751,98,4559.77,CREDIT,2026-01-23 08:59:38,PROCESSED,SME,2025-01-22,8,4,366,1
